OFC_DESC,OC_DIST_NUM,OC_NM_LST,OC_NM_FRST,filing_period,RPT_ZIP_CD,TOT_CON_AMT
LAUSD Board Member,2.0,Garcia,Monica,2nd Semi-Annual (2017-07-01 to 2017-12-31),90603,100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),90604,100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2017-01-01 to 2017-06-30),90606,500.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),90640,850.0
LAUSD Board Member,2.0,Garcia,Monica,4th Quarterly (2016-10-01 to 2016-12-31),90640,250.0
LAUSD Board Member,2.0,Garcia,Monica,3rd Pre-Election (2017-02-19 to 2017-03-01),90640,250.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),90713,250.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Pre-Election (2017-01-22 to 2017-02-18),90713,100.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Pre-Election (2017-01-22 to 2017-02-18),90720,500.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Semi-Annual (2017-07-01 to 2017-12-31),90720,500.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),90731,1100.0
LAUSD Board Member,2.0,Garcia,Monica,3rd Pre-Election (2017-02-19 to 2017-03-01),90731,1000.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),90746,1450.0
LAUSD Board Member,2.0,Garcia,Monica,4th Quarterly (2016-10-01 to 2016-12-31),90803,100.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Semi-Annual (2017-07-01 to 2017-12-31),90814,150.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),90815,250.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Pre-Election (2017-01-22 to 2017-02-18),90815,100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91001,1000.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Pre-Election (2017-01-22 to 2017-02-18),91011,500.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2017-01-01 to 2017-06-30),91011,250.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91024,100.0
LAUSD Board Member,2.0,Garcia,Monica,4th Quarterly (2016-10-01 to 2016-12-31),91024,100.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Pre-Election (2017-01-22 to 2017-02-18),91024,200.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Semi-Annual (2017-07-01 to 2017-12-31),91024,200.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91030,100.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Pre-Election (2017-01-22 to 2017-02-18),91030,100.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Semi-Annual (2017-07-01 to 2017-12-31),91030,250.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91101,500.0
LAUSD Board Member,2.0,Garcia,Monica,4th Quarterly (2016-10-01 to 2016-12-31),91101,500.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Pre-Election (2017-01-22 to 2017-02-18),91101,1000.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Semi-Annual (2017-07-01 to 2017-12-31),91101,250.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91103,1100.0
LAUSD Board Member,2.0,Garcia,Monica,3rd Pre-Election (2017-02-19 to 2017-03-01),91103,1100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2017-01-01 to 2017-06-30),91104,100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91105,1350.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Pre-Election (2017-01-22 to 2017-02-18),91105,100.0
LAUSD Board Member,2.0,Garcia,Monica,3rd Pre-Election (2017-02-19 to 2017-03-01),91105,250.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Semi-Annual (2017-07-01 to 2017-12-31),91105,150.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91106,2000.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91108,2200.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Pre-Election (2017-01-22 to 2017-02-18),91202,1000.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91204,250.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Semi-Annual (2017-07-01 to 2017-12-31),91204,500.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2017-01-01 to 2017-06-30),91207,100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91208,100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91302,2200.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Pre-Election (2017-01-22 to 2017-02-18),91302,2450.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Semi-Annual (2017-07-01 to 2017-12-31),91302,250.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91326,1100.0
LAUSD Board Member,2.0,Garcia,Monica,4th Quarterly (2016-10-01 to 2016-12-31),91342,100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91343,100.0
LAUSD Board Member,2.0,Garcia,Monica,4th Quarterly (2016-10-01 to 2016-12-31),91343,100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91344,100.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Pre-Election (2017-01-22 to 2017-02-18),91345,250.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2017-01-01 to 2017-06-30),91345,250.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Semi-Annual (2017-07-01 to 2017-12-31),91345,250.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Pre-Election (2017-01-22 to 2017-02-18),91355,250.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91361,1100.0
LAUSD Board Member,2.0,Garcia,Monica,4th Quarterly (2016-10-01 to 2016-12-31),91364,100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91367,1100.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Semi-Annual (2017-07-01 to 2017-12-31),91381,1000.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91390,200.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91401,100.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Pre-Election (2017-01-22 to 2017-02-18),91401,100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91403,100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91411,100.0
LAUSD Board Member,2.0,Garcia,Monica,4th Quarterly (2016-10-01 to 2016-12-31),91411,100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91423,500.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Semi-Annual (2017-07-01 to 2017-12-31),91423,200.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91436,5400.0
LAUSD Board Member,2.0,Garcia,Monica,3rd Pre-Election (2017-02-19 to 2017-03-01),91505,500.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91604,4800.0
LAUSD Board Member,2.0,Garcia,Monica,4th Quarterly (2016-10-01 to 2016-12-31),91604,250.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Pre-Election (2017-01-22 to 2017-02-18),91604,2800.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Semi-Annual (2017-07-01 to 2017-12-31),91604,500.0
LAUSD Board Member,2.0,Garcia,Monica,3rd Quarterly (2016-07-01 to 2016-09-30),91607,500.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91701,100.0
LAUSD Board Member,2.0,Garcia,Monica,3rd Pre-Election (2017-02-19 to 2017-03-01),91702,500.0
LAUSD Board Member,2.0,Garcia,Monica,1st Pre-Election (2017-01-01 to 2017-01-21),91740,1100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91745,100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91746,100.0
LAUSD Board Member,2.0,Garcia,Monica,3rd Quarterly (2016-07-01 to 2016-09-30),91746,250.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Pre-Election (2017-01-22 to 2017-02-18),91755,100.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Semi-Annual (2017-07-01 to 2017-12-31),91755,100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91770,200.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Semi-Annual (2017-07-01 to 2017-12-31),91790,1000.0
LAUSD Board Member,2.0,Garcia,Monica,3rd Pre-Election (2017-02-19 to 2017-03-01),91801,150.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),91803,550.0
LAUSD Board Member,2.0,Garcia,Monica,4th Quarterly (2016-10-01 to 2016-12-31),91803,500.0
LAUSD Board Member,2.0,Garcia,Monica,3rd Pre-Election (2017-02-19 to 2017-03-01),91803,500.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2017-01-01 to 2017-06-30),91803,200.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Semi-Annual (2017-07-01 to 2017-12-31),91803,150.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2017-01-01 to 2017-06-30),92101,250.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),92121,500.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Pre-Election (2017-01-22 to 2017-02-18),92121,600.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2017-01-01 to 2017-06-30),92649,500.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Semi-Annual (2017-07-01 to 2017-12-31),92705,1000.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),92706,100.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Pre-Election (2017-01-22 to 2017-02-18),92821,250.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),92832,250.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Pre-Election (2017-01-22 to 2017-02-18),92861,500.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),92868,1001.4
LAUSD Board Member,2.0,Garcia,Monica,1st Pre-Election (2017-01-01 to 2017-01-21),94022,500.0
LAUSD Board Member,2.0,Garcia,Monica,1st Pre-Election (2017-01-01 to 2017-01-21),94025,500.0
LAUSD Board Member,2.0,Garcia,Monica,1st Pre-Election (2017-01-01 to 2017-01-21),94028,100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Pre-Election (2017-01-01 to 2017-01-21),94062,350.0
LAUSD Board Member,2.0,Garcia,Monica,1st Pre-Election (2017-01-01 to 2017-01-21),94070,100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Pre-Election (2017-01-01 to 2017-01-21),94107,500.0
LAUSD Board Member,2.0,Garcia,Monica,1st Pre-Election (2017-01-01 to 2017-01-21),94110,100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Pre-Election (2017-01-01 to 2017-01-21),94111,3300.0
LAUSD Board Member,2.0,Garcia,Monica,1st Pre-Election (2017-01-01 to 2017-01-21),94114,100.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Pre-Election (2017-01-22 to 2017-02-18),94114,500.0
LAUSD Board Member,2.0,Garcia,Monica,1st Pre-Election (2017-01-01 to 2017-01-21),94115,350.0
LAUSD Board Member,2.0,Garcia,Monica,1st Pre-Election (2017-01-01 to 2017-01-21),94127,250.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),94303,1100.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Pre-Election (2017-01-22 to 2017-02-18),94546,100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Pre-Election (2017-01-01 to 2017-01-21),94552,100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Pre-Election (2017-01-01 to 2017-01-21),94563,100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Pre-Election (2017-01-01 to 2017-01-21),94564,1000.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),94598,1100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Pre-Election (2017-01-01 to 2017-01-21),94602,100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),94606,500.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),94607,1000.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Pre-Election (2017-01-22 to 2017-02-18),94608,100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Pre-Election (2017-01-01 to 2017-01-21),94611,500.0
LAUSD Board Member,2.0,Garcia,Monica,1st Pre-Election (2017-01-01 to 2017-01-21),94618,100.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Pre-Election (2017-01-22 to 2017-02-18),94901,1100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Pre-Election (2017-01-01 to 2017-01-21),94939,500.0
LAUSD Board Member,2.0,Garcia,Monica,3rd Pre-Election (2017-02-19 to 2017-03-01),95003,100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),95060,1100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Pre-Election (2017-01-01 to 2017-01-21),95062,100.0
LAUSD Board Member,2.0,Garcia,Monica,4th Quarterly (2016-10-01 to 2016-12-31),95814,1100.0
LAUSD Board Member,2.0,Garcia,Monica,1st Pre-Election (2017-01-01 to 2017-01-21),95814,2200.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Pre-Election (2017-01-22 to 2017-02-18),95814,1600.0
LAUSD Board Member,2.0,Garcia,Monica,3rd Pre-Election (2017-02-19 to 2017-03-01),95814,2200.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2017-01-01 to 2017-06-30),95814,500.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Semi-Annual (2017-07-01 to 2017-12-31),95814,1100.0
LAUSD Board Member,2.0,Garcia,Monica,2nd Pre-Election (2017-01-22 to 2017-02-18),95831,100.0
LAUSD Board Member,2.0,Garcia,Monica,3rd Quarterly (2016-07-01 to 2016-09-30),95834,1000.0
LAUSD Board Member,2.0,Garcia,Monica,4th Quarterly (2016-10-01 to 2016-12-31),95834,500.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2017-01-01 to 2017-06-30),95834,500.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),97006,200.0
LAUSD Board Member,2.0,Garcia,Monica,1st Semi-Annual (2016-01-01 to 2016-06-30),97401,150.0
LAUSD Board Member,2.0,Petersen,Carl,3rd Pre-Election (2017-02-19 to 2017-03-01),18436,30.0
LAUSD Board Member,2.0,Petersen,Carl,3rd Pre-Election (2017-02-19 to 2017-03-01),90036,27.0
LAUSD Board Member,2.0,Petersen,Carl,1st Semi-Annual (2016-01-01 to 2016-06-30),90037,20.0
LAUSD Board Member,2.0,Petersen,Carl,3rd Pre-Election (2017-02-19 to 2017-03-01),90043,27.0
LAUSD Board Member,2.0,Petersen,Carl,2nd Pre-Election (2017-01-22 to 2017-02-18),90063,35.0
LAUSD Board Member,2.0,Petersen,Carl,1st Semi-Annual (2016-01-01 to 2016-06-30),90272,200.0
LAUSD Board Member,2.0,Petersen,Carl,3rd Pre-Election (2017-02-19 to 2017-03-01),90403,50.0
LAUSD Board Member,2.0,Petersen,Carl,3rd Pre-Election (2017-02-19 to 2017-03-01),90404,30.0
LAUSD Board Member,2.0,Petersen,Carl,3rd Pre-Election (2017-02-19 to 2017-03-01),90745,20.0
LAUSD Board Member,2.0,Petersen,Carl,1st Semi-Annual (2016-01-01 to 2016-06-30),91306,100.0
LAUSD Board Member,2.0,Petersen,Carl,4th Quarterly (2016-10-01 to 2016-12-31),91311,70.0
LAUSD Board Member,2.0,Petersen,Carl,2nd Pre-Election (2017-01-22 to 2017-02-18),91311,50.0
LAUSD Board Member,2.0,Petersen,Carl,3rd Pre-Election (2017-02-19 to 2017-03-01),91324,50.0
LAUSD Board Member,2.0,Petersen,Carl,1st Semi-Annual (2016-01-01 to 2016-06-30),91326,100.0
LAUSD Board Member,2.0,Petersen,Carl,4th Quarterly (2016-10-01 to 2016-12-31),91326,25.0
LAUSD Board Member,2.0,Petersen,Carl,1st Semi-Annual (2017-01-01 to 2017-06-30),91326,1278.3
LAUSD Board Member,2.0,Petersen,Carl,1st Semi-Annual (2016-01-01 to 2016-06-30),91342,5.0
LAUSD Board Member,2.0,Petersen,Carl,3rd Quarterly (2016-07-01 to 2016-09-30),91342,20.0
LAUSD Board Member,2.0,Petersen,Carl,4th Quarterly (2016-10-01 to 2016-12-31),91342,25.0
LAUSD Board Member,2.0,Petersen,Carl,2nd Pre-Election (2017-01-22 to 2017-02-18),91342,5.0
LAUSD Board Member,2.0,Petersen,Carl,4th Quarterly (2016-10-01 to 2016-12-31),91367,99.0
LAUSD Board Member,2.0,Petersen,Carl,3rd Quarterly (2016-07-01 to 2016-09-30),91601,100.0
LAUSD Board Member,2.0,Petersen,Carl,4th Quarterly (2016-10-01 to 2016-12-31),91604,52.0
LAUSD Board Member,2.0,Petersen,Carl,4th Quarterly (2016-10-01 to 2016-12-31),92009,50.0
LAUSD Board Member,2.0,Petersen,Carl,1st Semi-Annual (2016-01-01 to 2016-06-30),92530,50.0
LAUSD Board Member,2.0,Petersen,Carl,4th Quarterly (2016-10-01 to 2016-12-31),92530,200.0
LAUSD Board Member,2.0,Petersen,Carl,1st Semi-Annual (2017-01-01 to 2017-06-30),92530,100.0
LAUSD Board Member,2.0,Petersen,Carl,1st Pre-Election (2017-01-01 to 2017-01-21),92532,100.0
LAUSD Board Member,2.0,Petersen,Carl,4th Quarterly (2016-10-01 to 2016-12-31),92563,20.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Quarterly (2016-07-01 to 2016-09-30),90011,1100.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Quarterly (2016-07-01 to 2016-09-30),90014,2100.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),90015,1000.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Quarterly (2016-07-01 to 2016-09-30),90021,1000.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Quarterly (2016-07-01 to 2016-09-30),90024,1100.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Quarterly (2016-07-01 to 2016-09-30),90027,250.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),90027,550.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Quarterly (2016-07-01 to 2016-09-30),90036,500.0
LAUSD Board Member,4.0,Martayan,Gregory ,2nd Pre-Election (2017-01-22 to 2017-02-18),90036,500.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),90038,250.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),90046,1100.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Quarterly (2016-07-01 to 2016-09-30),90048,700.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),90068,250.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Quarterly (2016-07-01 to 2016-09-30),90069,1100.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),90069,2100.0
LAUSD Board Member,4.0,Martayan,Gregory ,2nd Pre-Election (2017-01-22 to 2017-02-18),90069,300.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Pre-Election (2017-02-19 to 2017-03-01),90069,300.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Quarterly (2016-07-01 to 2016-09-30),90210,1850.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),90210,2300.0
LAUSD Board Member,4.0,Martayan,Gregory ,2nd Pre-Election (2017-01-22 to 2017-02-18),90210,1450.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Pre-Election (2017-02-19 to 2017-03-01),90210,1100.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),90212,250.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Quarterly (2016-07-01 to 2016-09-30),90265,2200.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Quarterly (2016-07-01 to 2016-09-30),90272,200.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Quarterly (2016-07-01 to 2016-09-30),91006,500.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),91011,250.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Quarterly (2016-07-01 to 2016-09-30),91030,1000.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Quarterly (2016-07-01 to 2016-09-30),91105,1000.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),91106,500.0
LAUSD Board Member,4.0,Martayan,Gregory ,2nd Pre-Election (2017-01-22 to 2017-02-18),91106,500.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Pre-Election (2017-02-19 to 2017-03-01),91106,500.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Quarterly (2016-07-01 to 2016-09-30),91201,1100.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),91201,1100.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Quarterly (2016-07-01 to 2016-09-30),91202,1000.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),91202,750.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),91203,500.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Quarterly (2016-07-01 to 2016-09-30),91205,200.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Quarterly (2016-07-01 to 2016-09-30),91206,1100.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),91206,200.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Quarterly (2016-07-01 to 2016-09-30),91208,1100.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),91214,100.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),91302,500.0
LAUSD Board Member,4.0,Martayan,Gregory ,2nd Pre-Election (2017-01-22 to 2017-02-18),91304,350.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Pre-Election (2017-02-19 to 2017-03-01),91304,350.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Quarterly (2016-07-01 to 2016-09-30),91307,250.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),91311,500.0
LAUSD Board Member,4.0,Martayan,Gregory ,2nd Pre-Election (2017-01-22 to 2017-02-18),91311,500.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Pre-Election (2017-02-19 to 2017-03-01),91311,500.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Quarterly (2016-07-01 to 2016-09-30),91316,3150.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),91316,200.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Quarterly (2016-07-01 to 2016-09-30),91324,1100.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),91324,100.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Quarterly (2016-07-01 to 2016-09-30),91325,1100.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),91325,100.0
LAUSD Board Member,4.0,Martayan,Gregory ,2nd Pre-Election (2017-01-22 to 2017-02-18),91325,100.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Pre-Election (2017-02-19 to 2017-03-01),91325,100.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Quarterly (2016-07-01 to 2016-09-30),91326,3300.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),91326,250.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),91344,125.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),91352,500.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Quarterly (2016-07-01 to 2016-09-30),91356,1100.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),91356,1600.0
LAUSD Board Member,4.0,Martayan,Gregory ,2nd Pre-Election (2017-01-22 to 2017-02-18),91356,250.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),91364,100.0
LAUSD Board Member,4.0,Martayan,Gregory ,3rd Quarterly (2016-07-01 to 2016-09-30),91367,550.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),91367,1000.0
LAUSD Board Member,4.0,Martayan,Gregory ,2nd Pre-Election (2017-01-22 to 2017-02-18),91367,300.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),91377,100.0
LAUSD Board Member,4.0,Martayan,Gregory ,4th Quarterly (2016-10-01 to 2016-12-31),91401,25.0
